year,race_name,constructor_name,total_stops,mean_pit_stop,delta_pit_stop,race_points,season_points,championship_standing,target_top5
2019,British Grand Prix,Mercedes,3,28.525,-1.0,44.0,407.0,1.0,1
2019,British Grand Prix,Ferrari,4,30.849,1.324,15.0,243.0,2.0,1
2019,British Grand Prix,Red Bull,3,27.894,-1.631,22.0,191.0,3.0,1
2019,British Grand Prix,McLaren,3,28.058,-1.467,8.0,60.0,4.0,1
2019,British Grand Prix,Renault,3,28.574,-0.951,7.0,39.0,5.0,1
2019,British Grand Prix,Alfa Romeo,1,28.364,-1.161,4.0,26.0,6.0,0
2019,British Grand Prix,Racing Point,5,31.303,1.778,0.0,19.0,7.0,0
2019,British Grand Prix,Toro Rosso,3,29.047,-0.478,2.0,19.0,8.0,0
2019,British Grand Prix,Haas F1 Team,2,33.165,3.64,0.0,16.0,9.0,0
2019,British Grand Prix,Williams,2,29.47,-0.055,0.0,0.0,10.0,0
2019,German Grand Prix,Mercedes,10,26.376,4.469,2.0,409.0,1.0,1
2019,German Grand Prix,Ferrari,8,20.818,-1.089,18.0,261.0,2.0,1
2019,German Grand Prix,Red Bull,9,21.329,-0.578,26.0,217.0,3.0,1
2019,German Grand Prix,McLaren,5,21.136,-0.771,10.0,70.0,4.0,1
2019,German Grand Prix,Toro Rosso,8,21.662,-0.245,23.0,42.0,5.0,1
2019,German Grand Prix,Renault,4,21.024,-0.883,0.0,39.0,6.0,0
2019,German Grand Prix,Racing Point,5,21.308,-0.599,12.0,31.0,7.0,0
2019,German Grand Prix,Haas F1 Team,11,21.667,-0.24,10.0,26.0,8.0,0
2019,German Grand Prix,Alfa Romeo,8,22.902,0.995,0.0,26.0,9.0,0
2019,German Grand Prix,Williams,10,20.849,-1.058,1.0,1.0,10.0,0
2019,Hungarian Grand Prix,Mercedes,4,24.836,2.133,29.0,438.0,1.0,1
2019,Hungarian Grand Prix,Ferrari,2,23.197,0.494,27.0,288.0,2.0,1
2019,Hungarian Grand Prix,Red Bull,3,21.658,-1.045,27.0,244.0,3.0,1
2019,Hungarian Grand Prix,McLaren,2,23.949,1.246,12.0,82.0,4.0,1
2019,Hungarian Grand Prix,Toro Rosso,2,23.339,0.636,1.0,43.0,5.0,1
2019,Hungarian Grand Prix,Renault,2,22.116,-0.587,0.0,39.0,6.0,0
2019,Hungarian Grand Prix,Alfa Romeo,2,22.712,0.009,6.0,32.0,7.0,0
2019,Hungarian Grand Prix,Racing Point,3,21.85,-0.853,0.0,31.0,8.0,0
2019,Hungarian Grand Prix,Haas F1 Team,2,21.826,-0.877,0.0,26.0,9.0,0
2019,Hungarian Grand Prix,Williams,2,21.544,-1.159,0.0,1.0,10.0,0
2019,Belgian Grand Prix,Mercedes,2,23.038,-2.491,33.0,471.0,1.0,1
2019,Belgian Grand Prix,Ferrari,3,22.699,-2.83,38.0,326.0,2.0,1
2019,Belgian Grand Prix,Red Bull,1,22.506,-3.023,10.0,254.0,3.0,1
2019,Belgian Grand Prix,McLaren,2,41.236,15.707,0.0,82.0,4.0,1
2019,Belgian Grand Prix,Toro Rosso,2,22.803,-2.726,8.0,51.0,5.0,1
2019,Belgian Grand Prix,Renault,3,24.698,-0.831,4.0,43.0,6.0,0
2019,Belgian Grand Prix,Racing Point,3,23.719,-1.81,9.0,40.0,7.0,0
2019,Belgian Grand Prix,Alfa Romeo,4,28.496,2.967,0.0,32.0,8.0,0
2019,Belgian Grand Prix,Haas F1 Team,2,22.748,-2.781,0.0,26.0,9.0,0
2019,Belgian Grand Prix,Williams,2,23.344,-2.185,0.0,1.0,10.0,0
2019,Italian Grand Prix,Mercedes,3,23.781,-1.913,34.0,505.0,1.0,1
2019,Italian Grand Prix,Ferrari,4,28.126,2.432,25.0,351.0,2.0,1
2019,Italian Grand Prix,Red Bull,3,28.448,2.754,12.0,266.0,3.0,1
2019,Italian Grand Prix,McLaren,2,25.66,-0.034,1.0,83.0,4.0,1
2019,Italian Grand Prix,Renault,2,24.206,-1.488,22.0,65.0,5.0,1
2019,Italian Grand Prix,Toro Rosso,2,24.421,-1.273,0.0,51.0,6.0,0
2019,Italian Grand Prix,Racing Point,3,22.866,-2.828,6.0,46.0,7.0,0
2019,Italian Grand Prix,Alfa Romeo,3,27.553,1.859,2.0,34.0,8.0,0
2019,Italian Grand Prix,Haas F1 Team,4,25.245,-0.449,0.0,26.0,9.0,0
2019,Italian Grand Prix,Williams,3,26.633,0.939,0.0,1.0,10.0,0
2019,Singapore Grand Prix,Mercedes,2,29.082,-1.578,22.0,527.0,1.0,1
2019,Singapore Grand Prix,Ferrari,2,29.276,-1.384,43.0,394.0,2.0,1
2019,Singapore Grand Prix,Red Bull,2,28.726,-1.934,23.0,289.0,3.0,1
2019,Singapore Grand Prix,McLaren,2,30.51,-0.15,6.0,89.0,4.0,1
2019,Singapore Grand Prix,Renault,3,29.824,-0.836,2.0,67.0,5.0,1
2019,Singapore Grand Prix,Toro Rosso,3,31.997,1.337,4.0,55.0,6.0,0
2019,Singapore Grand Prix,Racing Point,4,31.803,1.143,0.0,46.0,7.0,0
2019,Singapore Grand Prix,Alfa Romeo,3,29.341,-1.319,1.0,35.0,8.0,0
2019,Singapore Grand Prix,Haas F1 Team,4,33.338,2.678,0.0,26.0,9.0,0
2019,Singapore Grand Prix,Williams,3,32.702,2.042,0.0,1.0,10.0,0
2019,Russian Grand Prix,Mercedes,2,29.594,-0.974,44.0,571.0,1.0,1
2019,Russian Grand Prix,Ferrari,3,29.603,-0.965,15.0,409.0,2.0,1
2019,Russian Grand Prix,Red Bull,2,29.916,-0.652,22.0,311.0,3.0,1
2019,Russian Grand Prix,McLaren,2,29.696,-0.872,12.0,101.0,4.0,1
2019,Russian Grand Prix,Renault,3,33.36,2.792,1.0,68.0,5.0,1
2019,Russian Grand Prix,Toro Rosso,3,30.086,-0.482,0.0,55.0,6.0,0
2019,Russian Grand Prix,Racing Point,2,30.22,-0.348,6.0,52.0,7.0,0
2019,Russian Grand Prix,Alfa Romeo,4,32.492,1.924,0.0,35.0,8.0,0
2019,Russian Grand Prix,Haas F1 Team,1,30.509,-0.059,2.0,28.0,9.0,0
2019,Russian Grand Prix,Williams,3,30.207,-0.361,0.0,1.0,10.0,0
2019,Japanese Grand Prix,Mercedes,4,23.332,-0.459,41.0,612.0,1.0,1
2019,Japanese Grand Prix,Ferrari,5,24.921,1.13,26.0,435.0,2.0,1
2019,Japanese Grand Prix,Red Bull,2,23.328,-0.463,12.0,323.0,3.0,1
2019,Japanese Grand Prix,McLaren,3,24.257,0.466,10.0,111.0,4.0,1
2019,Japanese Grand Prix,Renault,2,23.712,-0.079,0.0,68.0,5.0,1
2019,Japanese Grand Prix,Toro Rosso,2,23.236,-0.555,7.0,62.0,6.0,0
2019,Japanese Grand Prix,Racing Point,3,23.158,-0.633,6.0,58.0,7.0,0
2019,Japanese Grand Prix,Alfa Romeo,4,23.599,-0.192,0.0,35.0,8.0,0
2019,Japanese Grand Prix,Haas F1 Team,3,23.869,0.078,0.0,28.0,9.0,0
2019,Japanese Grand Prix,Williams,3,24.499,0.708,0.0,1.0,10.0,0
2019,Mexican Grand Prix,Mercedes,2,22.224,-1.24,40.0,652.0,1.0,1
2019,Mexican Grand Prix,Ferrari,3,23.217,-0.247,31.0,466.0,2.0,1
2019,Mexican Grand Prix,Red Bull,3,22.896,-0.568,18.0,341.0,3.0,1
2019,Mexican Grand Prix,McLaren,2,22.21,-1.254,0.0,111.0,4.0,1
2019,Mexican Grand Prix,Renault,2,22.414,-1.05,5.0,73.0,5.0,1
2019,Mexican Grand Prix,Toro Rosso,4,22.458,-1.006,2.0,64.0,6.0,0
2019,Mexican Grand Prix,Racing Point,2,22.551,-0.913,6.0,64.0,7.0,0
2019,Mexican Grand Prix,Alfa Romeo,3,29.709,6.245,0.0,35.0,8.0,0
2019,Mexican Grand Prix,Haas F1 Team,2,23.606,0.142,0.0,28.0,9.0,0
2019,Mexican Grand Prix,Williams,3,23.354,-0.11,0.0,1.0,10.0,0
2019,United States Grand Prix,Mercedes,3,23.971,-0.991,43.0,695.0,1.0,1
2019,United States Grand Prix,Ferrari,2,26.501,1.539,13.0,479.0,2.0,1
2019,United States Grand Prix,Red Bull,5,25.636,0.674,25.0,366.0,3.0,1
2019,United States Grand Prix,McLaren,3,25.079,0.117,10.0,121.0,4.0,1
2019,United States Grand Prix,Renault,3,23.893,-1.069,10.0,83.0,5.0,1
2019,United States Grand Prix,Racing Point,3,24.656,-0.306,1.0,65.0,6.0,0
2019,United States Grand Prix,Toro Rosso,4,24.933,-0.029,0.0,64.0,7.0,0
2019,United States Grand Prix,Alfa Romeo,4,24.666,-0.296,0.0,35.0,8.0,0
2019,United States Grand Prix,Haas F1 Team,3,24.748,-0.214,0.0,28.0,9.0,0
2019,United States Grand Prix,Williams,3,25.538,0.576,0.0,1.0,10.0,0
2019,Brazilian Grand Prix,Mercedes,5,23.078,-0.544,6.0,701.0,1.0,1
2019,Brazilian Grand Prix,Ferrari,4,23.046,-0.576,0.0,479.0,2.0,1
2019,Brazilian Grand Prix,Red Bull,5,22.842,-0.78,25.0,391.0,3.0,1
2019,Brazilian Grand Prix,McLaren,3,23.169,-0.453,19.0,140.0,4.0,1
2019,Brazilian Grand Prix,Renault,5,25.988,2.366,8.0,91.0,5.0,1
2019,Brazilian Grand Prix,Toro Rosso,4,23.161,-0.461,19.0,83.0,6.0,0
2019,Brazilian Grand Prix,Racing Point,4,23.602,-0.02,2.0,67.0,7.0,0
2019,Brazilian Grand Prix,Alfa Romeo,4,23.496,-0.126,22.0,57.0,8.0,0
2019,Brazilian Grand Prix,Haas F1 Team,4,23.654,0.032,0.0,28.0,9.0,0
2019,Brazilian Grand Prix,Williams,7,24.186,0.564,0.0,1.0,10.0,0
2019,Abu Dhabi Grand Prix,Mercedes,2,21.662,-0.474,38.0,739.0,1.0,1
2019,Abu Dhabi Grand Prix,Ferrari,4,22.65,0.514,25.0,504.0,2.0,1
2019,Abu Dhabi Grand Prix,Red Bull,2,21.526,-0.61,26.0,417.0,3.0,1
2019,Abu Dhabi Grand Prix,McLaren,3,22.123,-0.013,5.0,145.0,4.0,1
2019,Abu Dhabi Grand Prix,Renault,3,21.702,-0.434,0.0,91.0,5.0,1
2019,Abu Dhabi Grand Prix,Toro Rosso,1,21.496,-0.64,2.0,85.0,6.0,0
2019,Abu Dhabi Grand Prix,Racing Point,3,24.283,2.147,6.0,73.0,7.0,0
2019,Abu Dhabi Grand Prix,Alfa Romeo,3,22.192,0.056,0.0,57.0,8.0,0
2019,Abu Dhabi Grand Prix,Haas F1 Team,2,21.749,-0.387,0.0,28.0,9.0,0
2019,Abu Dhabi Grand Prix,Williams,2,21.98,-0.156,0.0,1.0,10.0,0
2020,Austrian Grand Prix,Mercedes,4,19.14,-1.875,37.0,37.0,1.0,1
2020,Austrian Grand Prix,McLaren,6,21.57,0.555,26.0,26.0,2.0,1
2020,Austrian Grand Prix,Ferrari,6,21.296,0.281,19.0,19.0,3.0,1
2020,Austrian Grand Prix,Racing Point,2,19.464,-1.551,8.0,8.0,4.0,1
2020,Austrian Grand Prix,AlphaTauri,5,21.285,0.27,6.0,6.0,5.0,1
2020,Austrian Grand Prix,Renault,2,20.654,-0.361,4.0,4.0,6.0,0
2020,Austrian Grand Prix,Alfa Romeo,5,22.187,1.172,2.0,2.0,7.0,0
2020,Austrian Grand Prix,Williams,4,21.22,0.205,0.0,0.0,8.0,0
2020,Austrian Grand Prix,Red Bull,3,20.052,-0.963,0.0,0.0,9.0,0
2020,Austrian Grand Prix,Haas F1 Team,1,23.28,2.265,0.0,0.0,10.0,0
2020,Styrian Grand Prix,Mercedes,2,21.553,-2.252,43.0,80.0,1.0,1
2020,Styrian Grand Prix,McLaren,3,23.421,-0.384,13.0,39.0,2.0,1
2020,Styrian Grand Prix,Red Bull,3,21.178,-2.627,27.0,27.0,3.0,1
2020,Styrian Grand Prix,Racing Point,2,22.44,-1.365,14.0,22.0,4.0,1
2020,Styrian Grand Prix,Ferrari,1,39.715,15.91,0.0,19.0,5.0,1
2020,Styrian Grand Prix,Renault,1,21.603,-2.202,4.0,8.0,6.0,0
2020,Styrian Grand Prix,AlphaTauri,3,22.142,-1.663,1.0,7.0,7.0,0
2020,Styrian Grand Prix,Alfa Romeo,2,21.563,-2.242,0.0,2.0,8.0,0
2020,Styrian Grand Prix,Williams,2,22.221,-1.584,0.0,0.0,9.0,0
2020,Styrian Grand Prix,Haas F1 Team,2,22.21,-1.595,0.0,0.0,10.0,0
2020,Hungarian Grand Prix,Mercedes,6,22.022,-1.075,41.0,121.0,1.0,1
2020,Hungarian Grand Prix,Red Bull,4,22.004,-1.093,28.0,55.0,2.0,1
2020,Hungarian Grand Prix,McLaren,4,23.831,0.734,2.0,41.0,3.0,1
2020,Hungarian Grand Prix,Racing Point,5,22.597,-0.5,18.0,40.0,4.0,1
2020,Hungarian Grand Prix,Ferrari,4,23.749,0.652,8.0,27.0,5.0,1
2020,Hungarian Grand Prix,Renault,4,22.534,-0.563,4.0,12.0,6.0,0
2020,Hungarian Grand Prix,AlphaTauri,3,22.998,-0.099,0.0,7.0,7.0,0
2020,Hungarian Grand Prix,Alfa Romeo,5,23.325,0.228,0.0,2.0,8.0,0
2020,Hungarian Grand Prix,Haas F1 Team,2,23.106,0.009,1.0,1.0,9.0,0
2020,Hungarian Grand Prix,Williams,8,24.808,1.711,0.0,0.0,10.0,0
2020,British Grand Prix,Mercedes,3,30.993,-0.067,25.0,146.0,1.0,1
2020,British Grand Prix,Red Bull,4,29.656,-1.404,23.0,78.0,2.0,1
2020,British Grand Prix,McLaren,3,31.685,0.625,10.0,51.0,3.0,1
2020,British Grand Prix,Ferrari,2,29.48,-1.58,16.0,43.0,4.0,1
2020,British Grand Prix,Racing Point,1,28.716,-2.344,2.0,42.0,5.0,1
2020,British Grand Prix,Renault,2,30.164,-0.896,20.0,32.0,6.0,0
2020,British Grand Prix,AlphaTauri,1,29.414,-1.646,6.0,13.0,7.0,0
2020,British Grand Prix,Alfa Romeo,3,36.343,5.283,0.0,2.0,8.0,0
2020,British Grand Prix,Haas F1 Team,1,33.816,2.756,0.0,1.0,9.0,0
2020,British Grand Prix,Williams,2,30.336,-0.724,0.0,0.0,10.0,0
2020,70th Anniversary Grand Prix,Mercedes,4,28.601,-0.136,34.0,180.0,1.0,1
2020,70th Anniversary Grand Prix,Red Bull,4,28.594,-0.143,35.0,113.0,2.0,1
2020,70th Anniversary Grand Prix,Ferrari,3,28.646,-0.091,12.0,55.0,3.0,1
2020,70th Anniversary Grand Prix,McLaren,4,30.365,1.628,2.0,53.0,4.0,1
2020,70th Anniversary Grand Prix,Racing Point,5,28.462,-0.275,14.0,41.0,5.0,1
2020,70th Anniversary Grand Prix,Renault,4,28.226,-0.511,4.0,36.0,6.0,0
2020,70th Anniversary Grand Prix,AlphaTauri,4,28.266,-0.471,1.0,14.0,7.0,0
2020,70th Anniversary Grand Prix,Alfa Romeo,3,28.294,-0.443,0.0,2.0,8.0,0
2020,70th Anniversary Grand Prix,Haas F1 Team,4,29.376,0.639,0.0,1.0,9.0,0
2020,70th Anniversary Grand Prix,Williams,6,28.541,-0.196,0.0,0.0,10.0,0
2020,Spanish Grand Prix,Mercedes,5,22.458,0.112,41.0,221.0,1.0,1
2020,Spanish Grand Prix,Red Bull,4,21.65,-0.696,22.0,135.0,2.0,1
2020,Spanish Grand Prix,Racing Point,3,22.46,0.114,22.0,63.0,3.0,1
2020,Spanish Grand Prix,McLaren,4,22.026,-0.32,9.0,62.0,4.0,1
2020,Spanish Grand Prix,Ferrari,2,22.047,-0.299,6.0,61.0,5.0,1
2020,Spanish Grand Prix,Renault,2,22.102,-0.244,0.0,36.0,6.0,0
2020,Spanish Grand Prix,AlphaTauri,4,22.438,0.092,2.0,16.0,7.0,0
2020,Spanish Grand Prix,Alfa Romeo,4,22.137,-0.209,0.0,2.0,8.0,0
2020,Spanish Grand Prix,Haas F1 Team,3,23.79,1.444,0.0,1.0,9.0,0
2020,Spanish Grand Prix,Williams,4,22.348,0.002,0.0,0.0,10.0,0
2020,Belgian Grand Prix,Mercedes,2,24.423,0.57,43.0,264.0,1.0,1
2020,Belgian Grand Prix,Red Bull,2,23.026,-0.826,23.0,158.0,2.0,1
2020,Belgian Grand Prix,McLaren,1,23.046,-0.806,6.0,68.0,3.0,1
2020,Belgian Grand Prix,Racing Point,2,23.432,-0.421,3.0,66.0,4.0,1
2020,Belgian Grand Prix,Ferrari,3,26.253,2.401,0.0,61.0,5.0,1
2020,Belgian Grand Prix,Renault,2,23.946,0.094,23.0,59.0,6.0,0
2020,Belgian Grand Prix,AlphaTauri,2,23.225,-0.627,4.0,20.0,7.0,0
2020,Belgian Grand Prix,Alfa Romeo,1,22.96,-0.892,0.0,2.0,8.0,0
2020,Belgian Grand Prix,Haas F1 Team,3,24.71,0.858,0.0,1.0,9.0,0
2020,Belgian Grand Prix,Williams,2,23.504,-0.348,0.0,0.0,10.0,0
2020,Italian Grand Prix,Mercedes,5,623.97,-46.187,17.0,281.0,1.0,1
2020,Italian Grand Prix,Red Bull,4,776.713,106.556,0.0,158.0,2.0,1
2020,Italian Grand Prix,McLaren,4,773.347,103.19,30.0,98.0,3.0,1
2020,Italian Grand Prix,Racing Point,3,1022.997,352.84,16.0,82.0,4.0,1
2020,Italian Grand Prix,Renault,4,774.412,104.255,12.0,71.0,5.0,1
2020,Italian Grand Prix,Ferrari,1,24.344,-645.813,0.0,61.0,6.0,0
2020,Italian Grand Prix,AlphaTauri,4,773.508,103.351,27.0,47.0,7.0,0
2020,Italian Grand Prix,Alfa Romeo,5,624.548,-45.609,0.0,2.0,8.0,0
2020,Italian Grand Prix,Haas F1 Team,3,532.067,-138.09,0.0,1.0,9.0,0
2020,Italian Grand Prix,Williams,4,775.663,105.506,0.0,0.0,10.0,0
2020,Tuscan Grand Prix,Mercedes,10,560.267,29.154,44.0,325.0,1.0,1
2020,Tuscan Grand Prix,Red Bull,5,560.791,29.678,15.0,173.0,2.0,1
2020,Tuscan Grand Prix,McLaren,5,561.057,29.944,8.0,106.0,3.0,1
2020,Tuscan Grand Prix,Racing Point,8,535.616,4.503,10.0,92.0,4.0,1
2020,Tuscan Grand Prix,Renault,6,470.243,-60.87,12.0,83.0,5.0,1
2020,Tuscan Grand Prix,Ferrari,11,509.005,-22.108,5.0,66.0,6.0,0
2020,Tuscan Grand Prix,AlphaTauri,5,559.912,28.799,6.0,53.0,7.0,0
2020,Tuscan Grand Prix,Alfa Romeo,6,456.895,-74.218,2.0,4.0,8.0,0
2020,Tuscan Grand Prix,Haas F1 Team,5,541.003,9.89,0.0,1.0,9.0,0
2020,Tuscan Grand Prix,Williams,5,556.337,25.224,0.0,0.0,10.0,0
2020,Russian Grand Prix,Mercedes,2,35.551,4.549,41.0,366.0,1.0,1
2020,Russian Grand Prix,Red Bull,3,29.69,-1.312,19.0,192.0,2.0,1
2020,Russian Grand Prix,McLaren,2,34.238,3.236,0.0,106.0,3.0,1
2020,Russian Grand Prix,Racing Point,1,29.602,-1.4,12.0,104.0,4.0,1
2020,Russian Grand Prix,Renault,2,30.09,-0.912,16.0,99.0,5.0,1
2020,Russian Grand Prix,Ferrari,2,29.828,-1.174,8.0,74.0,6.0,0
2020,Russian Grand Prix,AlphaTauri,3,29.614,-1.388,6.0,59.0,7.0,0
2020,Russian Grand Prix,Alfa Romeo,2,31.542,0.54,0.0,4.0,8.0,0
2020,Russian Grand Prix,Haas F1 Team,3,30.077,-0.925,0.0,1.0,9.0,0
2020,Russian Grand Prix,Williams,4,29.784,-1.218,0.0,0.0,10.0,0
2020,Eifel Grand Prix,Mercedes,3,23.263,-0.101,25.0,391.0,1.0,1
2020,Eifel Grand Prix,Red Bull,3,22.745,-0.619,19.0,211.0,2.0,1
2020,Eifel Grand Prix,Racing Point,4,22.72,-0.644,16.0,120.0,3.0,1
2020,Eifel Grand Prix,McLaren,3,22.378,-0.986,10.0,116.0,4.0,1
2020,Eifel Grand Prix,Renault,2,22.344,-1.02,15.0,114.0,5.0,1
2020,Eifel Grand Prix,Ferrari,4,23.163,-0.201,6.0,80.0,6.0,0
2020,Eifel Grand Prix,AlphaTauri,4,24.724,1.36,8.0,67.0,7.0,0
2020,Eifel Grand Prix,Alfa Romeo,4,25.284,1.92,1.0,5.0,8.0,0
2020,Eifel Grand Prix,Haas F1 Team,3,23.255,-0.109,2.0,3.0,9.0,0
2020,Eifel Grand Prix,Williams,3,23.765,0.401,0.0,0.0,10.0,0
2020,Portuguese Grand Prix,Mercedes,2,26.837,-1.472,44.0,435.0,1.0,1
2020,Portuguese Grand Prix,Red Bull,3,26.188,-2.121,15.0,226.0,2.0,1
2020,Portuguese Grand Prix,Racing Point,4,31.652,3.343,6.0,126.0,3.0,1
2020,Portuguese Grand Prix,McLaren,3,29.952,1.643,8.0,124.0,4.0,1
2020,Portuguese Grand Prix,Renault,2,27.767,-0.542,6.0,120.0,5.0,1
2020,Portuguese Grand Prix,Ferrari,2,26.803,-1.506,13.0,93.0,6.0,0
2020,Portuguese Grand Prix,AlphaTauri,3,29.119,0.81,10.0,77.0,7.0,0
2020,Portuguese Grand Prix,Alfa Romeo,2,27.767,-0.542,0.0,5.0,8.0,0
2020,Portuguese Grand Prix,Haas F1 Team,2,27.142,-1.167,0.0,3.0,9.0,0
2020,Portuguese Grand Prix,Williams,2,29.865,1.556,0.0,0.0,10.0,0
2020,Emilia Romagna Grand Prix,Mercedes,4,30.259,-0.451,44.0,479.0,1.0,1
2020,Emilia Romagna Grand Prix,Red Bull,3,29.583,-1.127,0.0,226.0,2.0,1
2020,Emilia Romagna Grand Prix,Renault,2,30.382,-0.328,15.0,135.0,3.0,1
2020,Emilia Romagna Grand Prix,McLaren,4,30.112,-0.598,10.0,134.0,4.0,1
2020,Emilia Romagna Grand Prix,Racing Point,5,32.785,2.075,8.0,134.0,5.0,1
2020,Emilia Romagna Grand Prix,Ferrari,3,33.558,2.848,10.0,103.0,6.0,0
2020,Emilia Romagna Grand Prix,AlphaTauri,2,30.043,-0.667,12.0,89.0,7.0,0
2020,Emilia Romagna Grand Prix,Alfa Romeo,2,29.804,-0.906,3.0,8.0,8.0,0
2020,Emilia Romagna Grand Prix,Haas F1 Team,3,30.776,0.066,0.0,3.0,9.0,0
2020,Emilia Romagna Grand Prix,Williams,2,29.8,-0.91,0.0,0.0,10.0,0
2020,Turkish Grand Prix,Mercedes,3,23.37,-4.558,25.0,504.0,1.0,1
2020,Turkish Grand Prix,Red Bull,5,22.931,-4.997,14.0,240.0,2.0,1
2020,Turkish Grand Prix,Racing Point,3,24.181,-3.747,20.0,154.0,3.0,1
2020,Turkish Grand Prix,McLaren,4,23.454,-4.474,15.0,149.0,4.0,1
2020,Turkish Grand Prix,Renault,4,23.968,-3.96,1.0,136.0,5.0,1
2020,Turkish Grand Prix,Ferrari,4,24.346,-3.582,27.0,130.0,6.0,0
2020,Turkish Grand Prix,AlphaTauri,3,23.458,-4.47,0.0,89.0,7.0,0
2020,Turkish Grand Prix,Alfa Romeo,4,27.683,-0.245,0.0,8.0,8.0,0
2020,Turkish Grand Prix,Haas F1 Team,4,59.156,31.228,0.0,3.0,9.0,0
2020,Turkish Grand Prix,Williams,4,26.729,-1.199,0.0,0.0,10.0,0
2020,Bahrain Grand Prix,Mercedes,7,349.419,-60.462,29.0,533.0,1.0,1
2020,Bahrain Grand Prix,Red Bull,7,349.948,-59.933,34.0,274.0,2.0,1
2020,Bahrain Grand Prix,McLaren,6,401.758,-8.123,22.0,171.0,3.0,1
2020,Bahrain Grand Prix,Racing Point,4,591.618,181.737,0.0,154.0,4.0,1
2020,Bahrain Grand Prix,Renault,6,403.239,-6.642,8.0,144.0,5.0,1
2020,Bahrain Grand Prix,Ferrari,6,401.928,-7.953,1.0,131.0,6.0,0
2020,Bahrain Grand Prix,AlphaTauri,5,481.867,71.986,8.0,97.0,7.0,0
2020,Bahrain Grand Prix,Alfa Romeo,6,403.829,-6.052,0.0,8.0,8.0,0
2020,Bahrain Grand Prix,Haas F1 Team,4,311.751,-98.13,0.0,3.0,9.0,0
2020,Bahrain Grand Prix,Williams,6,403.456,-6.425,0.0,0.0,10.0,0
2020,Sakhir Grand Prix,Mercedes,6,29.976,4.136,7.0,540.0,1.0,1
2020,Sakhir Grand Prix,Red Bull,2,23.76,-2.08,8.0,282.0,2.0,1
2020,Sakhir Grand Prix,Racing Point,3,24.468,-1.372,40.0,194.0,3.0,1
2020,Sakhir Grand Prix,McLaren,4,24.536,-1.304,13.0,184.0,4.0,1
2020,Sakhir Grand Prix,Renault,3,24.528,-1.312,28.0,172.0,5.0,1
2020,Sakhir Grand Prix,Ferrari,3,26.368,0.528,0.0,131.0,6.0,0
2020,Sakhir Grand Prix,AlphaTauri,4,24.497,-1.343,6.0,103.0,7.0,0
2020,Sakhir Grand Prix,Alfa Romeo,5,25.393,-0.447,0.0,8.0,8.0,0
2020,Sakhir Grand Prix,Haas F1 Team,5,26.159,0.319,0.0,3.0,9.0,0
2020,Sakhir Grand Prix,Williams,4,28.719,2.879,0.0,0.0,10.0,0
2020,Abu Dhabi Grand Prix,Mercedes,2,21.996,-0.376,33.0,573.0,1.0,1
2020,Abu Dhabi Grand Prix,Red Bull,2,21.398,-0.974,37.0,319.0,2.0,1
2020,Abu Dhabi Grand Prix,McLaren,2,21.99,-0.382,18.0,202.0,3.0,1
2020,Abu Dhabi Grand Prix,Racing Point,1,22.036,-0.336,1.0,195.0,4.0,1
2020,Abu Dhabi Grand Prix,Renault,2,21.869,-0.503,9.0,181.0,5.0,1
2020,Abu Dhabi Grand Prix,Ferrari,2,22.109,-0.263,0.0,131.0,6.0,0
2020,Abu Dhabi Grand Prix,AlphaTauri,2,23.862,1.49,4.0,107.0,7.0,0
2020,Abu Dhabi Grand Prix,Alfa Romeo,2,21.746,-0.626,0.0,8.0,8.0,0
2020,Abu Dhabi Grand Prix,Haas F1 Team,5,24.772,2.4,0.0,3.0,9.0,0
2020,Abu Dhabi Grand Prix,Williams,3,21.942,-0.43,0.0,0.0,10.0,0
2021,Bahrain Grand Prix,Mercedes,5,26.128,0.804,41.0,41.0,1.0,1
2021,Bahrain Grand Prix,Red Bull,5,24.181,-1.143,28.0,28.0,2.0,1
2021,Bahrain Grand Prix,McLaren,4,24.97,-0.354,18.0,18.0,3.0,1
2021,Bahrain Grand Prix,Ferrari,4,24.449,-0.875,12.0,12.0,4.0,1
2021,Bahrain Grand Prix,AlphaTauri,5,27.402,2.078,2.0,2.0,5.0,1
2021,Bahrain Grand Prix,Aston Martin,3,25.012,-0.312,1.0,1.0,6.0,0
2021,Bahrain Grand Prix,Alfa Romeo,4,26.094,0.77,0.0,0.0,7.0,0
2021,Bahrain Grand Prix,Alpine F1 Team,4,24.711,-0.613,0.0,0.0,8.0,0
2021,Bahrain Grand Prix,Williams,4,24.724,-0.6,0.0,0.0,9.0,0
2021,Bahrain Grand Prix,Haas F1 Team,2,25.57,0.246,0.0,0.0,10.0,0
2021,Emilia Romagna Grand Prix,Mercedes,5,332.216,-159.473,19.0,60.0,1.0,1
2021,Emilia Romagna Grand Prix,Red Bull,4,819.234,327.545,25.0,53.0,2.0,1
2021,Emilia Romagna Grand Prix,McLaren,4,806.194,314.505,23.0,41.0,3.0,1
2021,Emilia Romagna Grand Prix,Ferrari,4,813.388,321.699,22.0,34.0,4.0,1
2021,Emilia Romagna Grand Prix,AlphaTauri,7,451.19,-40.499,6.0,8.0,5.0,1
2021,Emilia Romagna Grand Prix,Aston Martin,8,399.462,-92.227,4.0,5.0,6.0,0
2021,Emilia Romagna Grand Prix,Alpine F1 Team,8,400.595,-91.094,3.0,3.0,7.0,0
